_id,Damage,Hostplant Family,Hostplant Genus,Hostplant Species,Hostplant Subspecies/var,HOSTS ID,Insect Author,Insect Family,Insect Genus,Insect Species,Insect Subspecies,Lab Rearing,Location
118554,in branches/trunk,Fagaceae,Quercus,sessilifolia,,118554,Hampson,Sesiidae,Sesia,molybdoceps,,,Japan
118601,in bark,Salicaceae,Salix,,,118601,Harris,Sesiidae,Sesia,tibialis,,,USA
119901,,Rubiaceae,Coffea,,,119901,Linnaeus,Sphingidae,Cephonodes,hylas,,,Cameroun
119392,,Oleaceae,,,,119392,Fabricius,Sphingidae,Acherontia,lachesis,,,South-East Asia
118460,in roots,Scrophulariaceae,Penstemon,spectabilis,,118460,Engelhardt,Sesiidae,Penstemonia,dammersi,,,USA
118556,in trunks,Fagaceae,Castanea,crenata,,118556,Hampson,Sesiidae,Sesia,molybdoceps,,,Japan
118611,,Betulaceae,Betula,platyphylla,,118611,Arita & Spatenka,Sesiidae,Similipepsis,takizawai,,,Palaearctic
119904,,Rubiaceae,Coffea,,,119904,Linnaeus,Sphingidae,Cephonodes,hylas,,,Ghana
119394,,Solanaceae,,,,119394,Fabricius,Sphingidae,Acherontia,lachesis,,,South-East Asia
118476,,Oleaceae,Fraxinus,pennsylvanica,,118476,Harris,Sesiidae,Podosesia,syringae,,,Canada
118557,in trunks,Fagaceae,Quercus,acutissima,,118557,Hampson,Sesiidae,Sesia,molybdoceps,,,Japan
118613,in roots,Cucurbitaceae,Wilbrandia,riedeli,,118613,,Sesiidae,Sincara,,,,Brazil
119905,,Rubiaceae,Coffea,,,119905,Linnaeus,Sphingidae,Cephonodes,hylas,,,Ivory Coast
119401,,Bignoniaceae,Bignonia,,,119401,Fabricius,Sphingidae,Acherontia,lachesis,,,India
118477,,Oleaceae,Fraxinus,pennsylvanica,,118477,Harris,Sesiidae,Podosesia,syringae,,,Nearctic
118558,in trunks,Fagaceae,Quercus,myrsinifolia,,118558,Hampson,Sesiidae,Sesia,molybdoceps,,,Japan
118616,in stems,Rubiaceae,Uncaria,gambier,,118616,Schneider,Sesiidae,Sura,uncariae,,,Indonesia
119911,,Rubiaceae,Coffea,,,119911,Linnaeus,Sphingidae,Cephonodes,hylas,,,Uganda
119404,,Bignoniaceae,Campsis,grandiflora,,119404,Fabricius,Sphingidae,Acherontia,lachesis,,,India
118485,in stems,Oleaceae,Fraxinus,,,118485,Harris,Sesiidae,Podosesia,syringae,,,Nearctic
118563,,Salicaceae,Salix,,,118563,Oberthür,Sesiidae,Sesia,pimplaeformis,,,Palaearctic
118622,,Plumbaginaceae,Limonium,gmelini,,118622,Bartel,Sesiidae,Synansphecia,cirgisa,,,Palaearctic
119914,,Rubiaceae,Coffea,,,119914,Linnaeus,Sphingidae,Cephonodes,hylas,,,Zaire
119407,,Leguminosae (P),Centrosema,,,119407,Fabricius,Sphingidae,Acherontia,lachesis,,,Indonesia
118486,in stems,Oleaceae,Syringa,,,118486,Harris,Sesiidae,Podosesia,syringae,,,Nearctic
118564,,Salicaceae,Salix,iliensis,,118564,Alpheraky,Sesiidae,Sesia,przewalskii,,,Palaearctic
118623,,Polygonaceae,Rumex,,,118623,Ochsenheimer,Sesiidae,Synansphecia,doryliformis,,,Palaearctic
119916,,Rubiaceae,Coffea,liberica,,119916,Linnaeus,Sphingidae,Cephonodes,hylas,,,West Malaysia
119417,,Leguminosae (P),Erythrina,,,119417,Fabricius,Sphingidae,Acherontia,lachesis,,,India
118495,in wood,Oleaceae,Syringa,,,118495,Harris,Sesiidae,Podosesia,syringae,,,Nearctic
118575,in trunks,Fagaceae,Castanea,crenata,,118575,Bartel,Sesiidae,Sesia,scribai,,,Japan
118628,,Rosaceae,Sanguisorba,officinalis,,118628,Zeller,Sesiidae,Synansphecia,leucomelaena,,,Palaearctic
119922,,Rubiaceae,Gardenia,,,119922,Linnaeus,Sphingidae,Cephonodes,hylas,,,South-East Asia
119420,,Leguminosae (P),Erythrina,orientalis,,119420,Fabricius,Sphingidae,Acherontia,lachesis,,,West Malaysia
118502,,Polygonaceae,Rumex,scutatus,,118502,Esper,Sesiidae,Pyropteron,chrysidiformis,,,Palaearctic
118576,in trunks,Fagaceae,Quercus,acutissima,,118576,Bartel,Sesiidae,Sesia,scribai,,,Japan
118629,,Geraniaceae,Geranium,rotundifolium,,118629,Lederer,Sesiidae,Synansphecia,mannii,,,Palaearctic
119923,,Rubiaceae,Gardenia,,,119923,Linnaeus,Sphingidae,Cephonodes,hylas,,,West Malaysia
119422,,Leguminosae (P),Erythrina,subumbrans,,119422,Fabricius,Sphingidae,Acherontia,lachesis,,,West Malaysia
118514,,Salicaceae,Populus,,,118514,Clerck,Sesiidae,Sesia,apiformis,,,Palaearctic
118580,,Salicaceae,Populus,x canadensis,,118580,Hsu,Sesiidae,Sesia,siningensis,,,Palaearctic
118631,,Plumbaginaceae,Acacia,greggii?,,118631,Esper,Sesiidae,Synansphecia,muscaeformis,,,Palaearctic
119930,,Rubiaceae,Hymenodictyon,orixense,,119930,Linnaeus,Sphingidae,Cephonodes,hylas,,,India
119425,,Compositae,Helianthus,tuberosus,,119425,Fabricius,Sphingidae,Acherontia,lachesis,,,Indo-Australian
118535,,Salicaceae,Salix,,,118535,Hübner,Sesiidae,Sesia,bembeciformis,,,Holarctic
118582,,Salicaceae,Populus,cathayana,,118582,Hsu,Sesiidae,Sesia,siningensis,,,Palaearctic
118633,in roots,Plumbaginaceae,Armeria,,,118633,Esper,Sesiidae,Synansphecia,muscaeformis,,,British Isles
119947,,Sterculiaceae,Theobroma,cacao,,119947,Linnaeus,Sphingidae,Cephonodes,hylas,,,West Malaysia
119434,,Cucurbitaceae,Luffa,acutangula,,119434,Fabricius,Sphingidae,Acherontia,lachesis,,,West Malaysia
118538,,Salicaceae,Salix,aurita,,118538,Hübner,Sesiidae,Sesia,bembeciformis,,,Palaearctic
118586,,Salicaceae,,,,118586,Harris,Sesiidae,Sesia,tibialis,,,Nearctic
118637,,Plumbaginaceae,Limonium,,,118637,Staudinger,Sesiidae,Synansphecia,umbrifera,,,Palaearctic
119950,on flowers/leaves,Sapindaceae,Litchi,chinensis,,119950,Linnaeus,Sphingidae,Cephonodes,hylas,,,Thailand
119438,,Solanaceae,Nicotiana,,,119438,Fabricius,Sphingidae,Acherontia,lachesis,,,Indonesia
118546,,Salicaceae,Populus,x canadensis,,118546,Hampson,Sesiidae,Sesia,ignicollis,,,Palaearctic
118588,,Salicaceae,Populus,alba,,118588,Harris,Sesiidae,Sesia,tibialis,,,Nearctic
118646,,Aceraceae,Acer,,,118646,Clemens,Sesiidae,Synanthedon,acerni,,,USA
119960,on leaves,Rhamnaceae,Ziziphus,mauritiana,,119960,Linnaeus,Sphingidae,Cephonodes,hylas,,,Thailand
119440,,Verbenaceae,Nyctanthes,arbor-tristis,,119440,Fabricius,Sphingidae,Acherontia,lachesis,,,India
118553,in branches/trunk,Fagaceae,Quercus,serrata,,118553,Hampson,Sesiidae,Sesia,molybdoceps,,,Japan
118590,,Salicaceae,Populus,balsamifera,trichocarpa,118590,Harris,Sesiidae,Sesia,tibialis,,,Nearctic
118657,,Aceraceae,Acer,rubrum,drummondii,118657,Engelhardt,Sesiidae,Synanthedon,acerni,buscki,,USA
119963,,Rubiaceae,Kraussia,floribunda,,119963,Wallengren,Sphingidae,Cephonodes,hylas,,,Southern Africa
119442,,Leguminosae (P),Psophocarpus,tetragonolobus,,119442,Fabricius,Sphingidae,Acherontia,lachesis,,,West Malaysia
118560,in trunks,Fagaceae,Quercus,sessilifolia,,118560,Hampson,Sesiidae,Sesia,molybdoceps,,,Japan
118591,,Salicaceae,Populus,deltoides,,118591,Harris,Sesiidae,Sesia,tibialis,,,Nearctic
118666,,Salicaceae,Salix,,,118666,Edwards,Sesiidae,Synanthedon,albicornis,,,Canada
119965,,Rubiaceae,Vangueria,infausta,,119965,Wallengren,Sphingidae,Cephonodes,hylas,,,Southern Africa
119444,,Solanaceae,Solanum,,,119444,Fabricius,Sphingidae,Acherontia,lachesis,,,India
118571,,Fagaceae,Quercus,acutissima,,118571,Bartel,Sesiidae,Sesia,scribai,,,Palaearctic
118592,,Salicaceae,Populus,tremuloides,,118592,Harris,Sesiidae,Sesia,tibialis,,,Canada
118674,in stems,Caprifoliaceae,Viburnum,opulus,,118674,Laspeyres,Sesiidae,Synanthedon,andrenaeformis,,,British Isles
119972,,Rubiaceae,Hymenodictyon,,,119972,Wallengren,Sphingidae,Cephonodes,hylas,virescens,,East Africa
119445,,Solanaceae,Solanum,grandiflorum,,119445,Fabricius,Sphingidae,Acherontia,lachesis,,,Indonesia
118581,,Salicaceae,Populus,bolleana,,118581,Hsu,Sesiidae,Sesia,siningensis,,,Palaearctic
118593,,Salicaceae,Salix,,,118593,Harris,Sesiidae,Sesia,tibialis,,,British Isles
118682,in roots/stems,Rosaceae,Fragaria,,,118682,Boisduval,Sesiidae,Synanthedon,bibionipennis,,,USA
119997,,Rubiaceae,Morinda,tinctoria,,119997,Cramer,Sphingidae,Cephonodes,picus,,,Indo-Australian
119450,,Bignoniaceae,Spathodea,,,119450,Fabricius,Sphingidae,Acherontia,lachesis,,,India
118585,in trunks,Salicaceae,Populus,,,118585,Hsu,Sesiidae,Sesia,siningensis,,,China
118596,in bark,Salicaceae,Populus,balsamifera,,118596,Harris,Sesiidae,Sesia,tibialis,,,USA
118684,in roots/stems,Rosaceae,Rosa,,,118684,Boisduval,Sesiidae,Synanthedon,bibionipennis,,,USA
119999,,Verbenaceae,Tectona,grandis,,119999,Cramer,Sphingidae,Cephonodes,picus,,,India
119456,,Verbenaceae,Tectona,grandis,,119456,Fabricius,Sphingidae,Acherontia,lachesis,,,India
118589,,Salicaceae,Populus,balsamifera,trichocarpa,118589,Harris,Sesiidae,Sesia,tibialis,,,Canada
118606,in roots/trunk,Salicaceae,Populus,nigra,,118606,Hampson,Sesiidae,Sesia,yezoensis,,,Japan
118689,,Rosaceae,Prunus,padus,,118689,Staudinger,Sesiidae,Synanthedon,bicingulata,,,Palaearctic
120004,on leaves,Rubiaceae,Coffea,robusta,,120004,Cramer,Sphingidae,Cephonodes,picus,,,Sri Lanka
119461,on leaves,Solanaceae,Capsicum,,,119461,Fabricius,Sphingidae,Acherontia,lachesis,,,Sri Lanka
118600,in bark,Salicaceae,Populus,tremuloides,,118600,Harris,Sesiidae,Sesia,tibialis,,,USA
118607,in roots/trunk,Salicaceae,Salix,udensis,,118607,Hampson,Sesiidae,Sesia,yezoensis,,,Japan
118694,in bark,Fagaceae,Castanea,dentata,,118694,Busck,Sesiidae,Synanthedon,castaneae,,,USA
120010,,Oleaceae,Fraxinus,,,120010,Geyer,Sphingidae,Ceratomia,amyntor,,Y,Nearctic
119462,on leaves,Solanaceae,Capsicum,annuum,,119462,Fabricius,Sphingidae,Acherontia,lachesis,,,Sri Lanka
118604,,Salicaceae,Populus,,,118604,Hampson,Sesiidae,Sesia,yezoensis,,,Palaearctic
118618,,Cistaceae,Helianthemum,,,118618,Staudinger,Sesiidae,Synansphecia,affinis,,,Palaearctic
118696,in trunks,Fagaceae,Castanea,dentata,,118696,Busck,Sesiidae,Synanthedon,castaneae,,,Nearctic
120012,,Rosaceae,Prunus,,,120012,Geyer,Sphingidae,Ceratomia,amyntor,,,Nearctic
119465,on leaves,Verbenaceae,Gmelina,arborea,,119465,Fabricius,Sphingidae,Acherontia,lachesis,,,West Malaysia
118609,in trunks,Salicaceae,Salix,udensis,,118609,Hampson,Sesiidae,Sesia,yezoensis,,,Japan
118621,,Polygonaceae,Rumex,scutatus,,118621,Schwingenschuss,Sesiidae,Synansphecia,atlantis,,,Palaearctic
118701,in stems,Cupressaceae,Juniperus,,,118701,Ochsenheimer,Sesiidae,Synanthedon,cephiformis,,,Palaearctic
120018,,Tiliaceae,Tilia,,,120018,Geyer,Sphingidae,Ceratomia,amyntor,,,USA
119468,on leaves,Leguminosae (P),Lablab,purpureus,,119468,Fabricius,Sphingidae,Acherontia,lachesis,,,Taiwan
118612,,Cucurbitaceae,Cucurbita,,,118612,,Sesiidae,Sincara,,,,Neotropical
118625,,Polygonaceae,Rumex,,,118625,Zeller,Sesiidae,Synansphecia,doryliformis,icteropus,,Palaearctic
118702,,Polygonaceae,Polygonum,,,118702,Boisduval,Sesiidae,Synanthedon,chrysidipennis,,,Nearctic
120019,,Tiliaceae,Tilia,americana,,120019,Geyer,Sphingidae,Ceratomia,amyntor,,,Canada
119476,on leaves,Solanaceae,Solanum,lasiocarpum,,119476,Fabricius,Sphingidae,Acherontia,lachesis,,,Thailand
118615,,Rubiaceae,Uncaria,gambir,,118615,Schneider,Sesiidae,Sura,uncariae,,,Indonesia
118627,,Plumbaginaceae,Limonium,meyeri,,118627,Püngeler,Sesiidae,Synansphecia,koshantschikovi,,,Palaearctic
118704,in roots,Polygonaceae,Polygonum,,,118704,Boisduval,Sesiidae,Synanthedon,chrysidipennis,,,USA
120021,,Ulmaceae,Ulmus,,,120021,Geyer,Sphingidae,Ceratomia,amyntor,,,Canada
119482,on leaves,Bignoniaceae,Spathodea,campanulata,,119482,Fabricius,Sphingidae,Acherontia,lachesis,,,Taiwan
118620,,Polygonaceae,Rumex,,,118620,Schwingenschuss,Sesiidae,Synansphecia,atlantis,,,Palaearctic
118638,,Bombacaceae,Durio,zibethinus,,118638,,Sesiidae,Synanthedon,,,,West Malaysia
118710,,Malvaceae,Hibiscus,cannabinus,,118710,Meyrick,Sesiidae,Synanthedon,citrura,,,East Africa
120025,,Ulmaceae,Ulmus,americana,,120025,Geyer,Sphingidae,Ceratomia,amyntor,,,Canada
119484,on leaves,Verbenaceae,Tectona,grandis,,119484,Fabricius,Sphingidae,Acherontia,lachesis,,,India
118630,,Oxalidaceae,Oxalis,,,118630,Boisduval,Sesiidae,Synansphecia,meriaeformis,,,Palaearctic
118639,in seeds,Dipterocarpaceae,Dipterocarpus,baudii,,118639,,Sesiidae,Synanthedon,,,,West Malaysia
118715,,Rosaceae,Prunus,,,118715,Oberthür,Sesiidae,Synanthedon,codeti,,,Palaearctic
120033,,Bignoniaceae,Catalpa,bignonioides,,120033,Boisduval,Sphingidae,Ceratomia,catalpae,,,Nearctic
119490,,Verbenaceae,Citharexylum,subserratum,,119490,Westwood,Sphingidae,Acherontia,styx,,,India
118632,,Plumbaginaceae,Armeria,maritima,sibirica,118632,Esper,Sesiidae,Synansphecia,muscaeformis,,,Palaearctic
118640,in seeds,Dipterocarpaceae,Dipterocarpus,gracilis,,118640,,Sesiidae,Synanthedon,,,,West Malaysia
118716,,Fagaceae,Quercus,,,118716,Oberthür,Sesiidae,Synanthedon,codeti,,,Palaearctic
120034,,Bignoniaceae,Catalpa,bungei,,120034,Boisduval,Sphingidae,Ceratomia,catalpae,,,Nearctic
119492,,Verbenaceae,Clerodendrum,chinense,,119492,Westwood,Sphingidae,Acherontia,styx,,,West Malaysia
118636,,Polygonaceae,Rumex,,,118636,Freyer,Sesiidae,Synansphecia,triannuliformis,,,Palaearctic
118642,on leaves [error],Leguminosae (C),Saraca,,,118642,,Sesiidae,Synanthedon,,,,West Malaysia
118723,,Betulaceae,Alnus,,,118723,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Holarctic
120048,,Oleaceae,Fraxinus,,,120048,Walker,Sphingidae,Ceratomia,undulosa,,,USA
119496,,Cucurbitaceae,Coccinia,,,119496,Westwood,Sphingidae,Acherontia,styx,,,India
118641,on leaves,Leguminosae (C),Saraca,,,118641,,Sesiidae,Synanthedon,,,,Malaysia
118645,,Aceraceae,Acer,,,118645,Clemens,Sesiidae,Synanthedon,acerni,,,Nearctic
118726,,Betulaceae,Alnus,,,118726,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,USA
120058,,Oleaceae,Ligustrum,,,120058,Walker,Sphingidae,Ceratomia,undulosa,,Y,Nearctic
119497,,Solanaceae,Datura,,,119497,Westwood,Sphingidae,Acherontia,styx,,,India
118648,,Aceraceae,Acer,saccharinum,,118648,Clemens,Sesiidae,Synanthedon,acerni,,,Nearctic
118649,in bark/sapwood,Aceraceae,Acer,,,118649,Clemens,Sesiidae,Synanthedon,acerni,,,Nearctic
118733,,Betulaceae,Betula,,,118733,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Palaearctic
120066,,Oleaceae,Syringa,,,120066,Walker,Sphingidae,Ceratomia,undulosa,,,Nearctic
119503,,Oleaceae,Ligustrum,lucidum,,119503,Westwood,Sphingidae,Acherontia,styx,,,India
118654,on shade trees,Polyphagous,,,,118654,Clemens,Sesiidae,Synanthedon,acerni,,,USA
118650,in stems,Aceraceae,Acer,,,118650,Clemens,Sesiidae,Synanthedon,acerni,,,Nearctic
118735,,Salicaceae,Salix,caprea,,118735,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Holarctic
120073,,Leguminosae,,,,120073,Walker,Sphingidae,Clanis,bilineata,,,Cosmopolitan
119504,,Bignoniaceae,Millingtonia,hortensis,,119504,Westwood,Sphingidae,Acherontia,styx,,,India
118658,,Aceraceae,Acer,saccharinum,,118658,Engelhardt,Sesiidae,Synanthedon,acerni,buscki,,USA
118652,in trunks,Aceraceae,Acer,saccharinum,,118652,Clemens,Sesiidae,Synanthedon,acerni,,,USA
118736,,Caprifoliaceae,Sambucus,,,118736,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Holarctic
120074,,Leguminosae (P),Glycine,max,,120074,Walker,Sphingidae,Clanis,bilineata,,,Cosmopolitan
119521,,Bignoniaceae,Spathodea,campanulata,,119521,Westwood,Sphingidae,Acherontia,styx,,,India
118662,in stems,Caprifoliaceae,Viburnum,lantana,,118662,Laspèyres,Sesiidae,Synanthedon,adrenaeformis,,,Palaearctic
118655,on stems,Aceraceae,Acer,,,118655,Clemens,Sesiidae,Synanthedon,acerni,,,Nearctic
118742,in stems,Betulaceae,Betula,,,118742,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Nearctic
120076,,Leguminosae (P),Pongamia,pinnata,,120076,Walker,Sphingidae,Clanis,bilineata,,,India
119523,,Bignoniaceae,Stereospermum,personatum,,119523,Westwood,Sphingidae,Acherontia,styx,,,India
118665,,Salicaceae,,,,118665,Edwards,Sesiidae,Synanthedon,albicornis,,,Nearctic
118656,,Aceraceae,Acer,rubrum,,118656,Engelhardt,Sesiidae,Synanthedon,acerni,buscki,,Nearctic
118743,under stump bark,Betulaceae,Alnus,,,118743,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,British Isles
120084,,Leguminosae (M),Xylia,xylocarpa,,120084,Fabricius,Sphingidae,Clanis,phalaris,,,India
119526,,Bignoniaceae,Tecoma,stans,,119526,Westwood,Sphingidae,Acherontia,styx,,,India
118683,in roots/stems,Rosaceae,Potentilla,,,118683,Boisduval,Sesiidae,Synanthedon,bibionipennis,,,USA
118661,under bark,Aceraceae,Acer,,,118661,Engelhardt,Sesiidae,Synanthedon,acerrubri,,,USA
118748,in cynipid galls,Fagaceae,Quercus,ilicifolia,,118748,Edwards,Sesiidae,Synanthedon,decipiens,,,Nearctic
120085,on leaves,Leguminosae (P),Butea,monosperma,,120085,Fabricius,Sphingidae,Clanis,phalaris,,,India
119528,,Leguminosae (P),Vigna,radiata,,119528,Westwood,Sphingidae,Acherontia,styx,,,Indo-Australian
118698,,Pinaceae,Abies,alba,,118698,Ochsenheimer,Sesiidae,Synanthedon,cephiformis,,,Palaearctic
118664,,Convolvulaceae,Ipomoea,batatas,,118664,Meyrick,Sesiidae,Synanthedon,aericincta,,,Afrotropical
118758,,Rosaceae,Prunus,,,118758,Say,Sesiidae,Synanthedon,exitiosa,,,Nearctic
120091,,Euphorbiaceae,Jatropha,,,120091,Drury,Sphingidae,Cocytius,antaeus,,,Nearctic
119533,on leaves,Verbenaceae,Clerodendrum,inerme,,119533,Westwood,Sphingidae,Acherontia,styx,,Y,United Arab Emirates
118705,in roots,Polygonaceae,Polygonum,davisiae,,118705,Boisduval,Sesiidae,Synanthedon,chrysidipennis,,,USA
118676,,Rosaceae,Malus,sylvestris,,118676,Gorbunov,Sesiidae,Synanthedon,armeniacum,,,Palaearctic
118762,,Rosaceae,Prunus,avium,,118762,Say,Sesiidae,Synanthedon,exitiosa,,,USA
120092,on leaves,Annonaceae,Annona,,,120092,Drury,Sphingidae,Cocytius,antaeus,,,Brazil
119542,on leaves,Pedaliaceae,Sesamum,indicum,,119542,Westwood,Sphingidae,Acherontia,styx,,,Thailand
118706,,Polygonaceae,Polygonum,,,118706,Engelhardt,Sesiidae,Synanthedon,chrysidipennis,wallowa,,Nearctic
118686,on herbs,Polyphagous,,,,118686,Boisduval,Sesiidae,Synanthedon,bibionipennis,,,Nearctic
118764,,Rosaceae,Prunus,dulcis,,118764,Say,Sesiidae,Synanthedon,exitiosa,,,Nearctic
120110,,Oleaceae,,,,120110,Butler,Sphingidae,Coelonia,fulvinotata,,,Afrotropical
119547,on leaves,Verbenaceae,Tectona,grandis,,119547,Westwood,Sphingidae,Acherontia,styx,,,Thailand
118712,,Juglandaceae,Carya,illinoinensis,,118712,Oberthür,Sesiidae,Synanthedon,codeti,,,Palaearctic
118687,on roots,Rosaceae,Rosa,,,118687,Boisduval,Sesiidae,Synanthedon,bibionipennis,,,Nearctic
118778,in roots/lower trunk,Rosaceae,Prunus,domestica,insititia,118778,Say,Sesiidae,Synanthedon,exitiosa,,,Nearctic
120118,,Gesneriaceae,Aeschynanthus,longicaulis,,120118,Butler,Sphingidae,Coelonia,fulvinotata,,,East Africa
119549,,Verbenaceae,Clerodendrum,,,119549,Westwood,Sphingidae,Acherontia,styx,styx,,India
118713,,Corylaceae,Corylus,avellana,,118713,Oberthür,Sesiidae,Synanthedon,codeti,,,Palaearctic
118692,,Pinaceae,Pinus,,,118692,Dampf,Sesiidae,Synanthedon,cardinalis,,,Mexico
118780,in trunks,Rosaceae,Prunus,persica,,118780,Say,Sesiidae,Synanthedon,exitiosa,,,Nearctic
120124,,Verbenaceae,Clerodendrum,paniculatum,,120124,Butler,Sphingidae,Coelonia,fulvinotata,,,East Africa
119564,,Vitaceae,Cayratia,,,119564,Stoll,Sphingidae,Acosmeryx,anceus,,,Australia
118717,,Fagaceae,Quercus,ilex,,118717,Oberthür,Sesiidae,Synanthedon,codeti,,,Palaearctic
118700,in stems,Celastraceae,Euonymus,,,118700,Ochsenheimer,Sesiidae,Synanthedon,cephiformis,,,Palaearctic
118781,on ornamental plants,Polyphagous,,,,118781,Say,Sesiidae,Synanthedon,exitiosa,,,New World
120126,,Verbenaceae,Clerodendrum,thomsonae,,120126,Butler,Sphingidae,Coelonia,fulvinotata,,,East Africa
119580,,Vitaceae,Cissus,acida,,119580,Boisduval,Sphingidae,Acosmeryx,socrates,,,South-East Asia
118719,,Fagaceae,Quercus,,,118719,Esper,Sesiidae,Synanthedon,conopiformis,,,Palaearctic
118714,,Platanaceae,Platanus,orientalis,,118714,Oberthür,Sesiidae,Synanthedon,codeti,,,Palaearctic
118789,,Salicaceae,Salix,,,118789,Staudinger,Sesiidae,Synanthedon,flaviventris,,,Czechoslovakia
120128,,Convolvulaceae,Convolvulus,,,120128,Butler,Sphingidae,Coelonia,fulvinotata,,,Southern Africa
119585,,Vitaceae,Vitis,,,119585,Boisduval,Sphingidae,Acosmeryx,socrates,,,South-East Asia
118724,,Betulaceae,Alnus,,,118724,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Nearctic
118721,in stems,Viscaceae,Viscum,,,118721,Esper,Sesiidae,Synanthedon,conopiformis,,,Palaearctic
118790,,Salicaceae,Salix,,,118790,Staudinger,Sesiidae,Synanthedon,flaviventris,,,Finland
120133,,Verbenaceae,Duranta,,,120133,Butler,Sphingidae,Coelonia,fulvinotata,,,East Africa
119587,,Rubiaceae,Randia,rhagocarpa,,119587,Roths. & Jordan,Sphingidae,Aellopos,clavipes,clavipes,,USA
118727,,Betulaceae,Alnus,glutinosa,,118727,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Palaearctic
118729,,Betulaceae,Alnus,viridis,,118729,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Palaearctic
118792,,Salicaceae,Salix,aurita,,118792,Staudinger,Sesiidae,Synanthedon,flaviventris,,,Palaearctic
120137,,Scrophulariaceae,Hebe,speciosa,,120137,Butler,Sphingidae,Coelonia,fulvinotata,,,East Africa
119591,on foliage,Rubiaceae,Genipa,americana,,119591,Cramer,Sphingidae,Aellopos,fadus,,,Puerto Rico
118728,,Betulaceae,Alnus,incana,,118728,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Palaearctic
118730,,Betulaceae,Betula,,,118730,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Finland
118801,,Salicaceae,Salix,alba,,118801,Esper,Sesiidae,Synanthedon,formicaeformis,,,Palaearctic
120138,,Convolvulaceae,Ipomoea,,,120138,Butler,Sphingidae,Coelonia,fulvinotata,,,East Africa
119593,,Rubiaceae,Ixora,venulosa,,119593,Linnaeus,Sphingidae,Aellopos,tantalus,tantalus,,Brazil
118746,,Fagaceae,Quercus,,,118746,Edwards,Sesiidae,Synanthedon,decipiens,,,Nearctic
118737,in bark,Betulaceae,Alnus,,,118737,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,USA
118806,,Salicaceae,Salix,phylicifolia,,118806,Esper,Sesiidae,Synanthedon,formicaeformis,,,Finland
120145,,Solanaceae,Lycopersicon,esculentum,,120145,Butler,Sphingidae,Coelonia,fulvinotata,,,Southern Africa
119596,,Combretaceae,Conocarpus,erectus,,119596,Drury,Sphingidae,Aellopos,tantalus,zonata,,USA
118750,on cynipid galls,Fagaceae,Quercus,,,118750,Edwards,Sesiidae,Synanthedon,decipiens,,,Nearctic
118741,in heartwood,Betulaceae,Alnus,,,118741,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,Nearctic
118810,,Salicaceae,Salix,,,118810,Spatenka & Arita,Sesiidae,Synanthedon,fukuzumii,,,Palaearctic
120146,,Bignoniaceae,Markhamia,,,120146,Butler,Sphingidae,Coelonia,fulvinotata,,,East Africa
119604,,Combretaceae,Anogeissus,latifolia,,119604,Hampson,Sphingidae,Agnosia,microta,,,India
118756,,Rosaceae,Malus,,,118756,Say,Sesiidae,Synanthedon,exitiosa,,,Nearctic
118744,under stump bark,Betulaceae,Betula,,,118744,Linnaeus,Sesiidae,Synanthedon,culiciformis,,,British Isles
118812,in bark,Betulaceae,Betula,,,118812,Harris,Sesiidae,Synanthedon,fulvipes,,,USA
120150,,Bignoniaceae,Millingtonia,hortensis,,120150,Butler,Sphingidae,Coelonia,fulvinotata,,,East Africa
119608,,Annonaceae,Asimina,triloba,,119608,Fabricius,Sphingidae,Agrius,cingulata,,,Nearctic
118757,,Rosaceae,Malus,pumila,,118757,Say,Sesiidae,Synanthedon,exitiosa,,,New World
118745,,Solanaceae,Solanum,melongena,,118745,Bradley,Sesiidae,Synanthedon,dasysceles,,,Kenya
118814,,Juglandaceae,Carya,,,118814,Walker,Sesiidae,Synanthedon,geliformis,,,Nearctic
120153,,Bignoniaceae,Newbouldia,imperialis,,120153,Butler,Sphingidae,Coelonia,fulvinotata,,,East Africa
119610,,Solanaceae,Datura,,,119610,Fabricius,Sphingidae,Agrius,cingulata,,,Mexico
118765,,Rosaceae,Prunus,dulcis,,118765,Say,Sesiidae,Synanthedon,exitiosa,,,USA
118747,in cynipid galls,Fagaceae,Quercus,,,118747,Edwards,Sesiidae,Synanthedon,decipiens,,,USA
118819,in bark,Juglandaceae,Carya,,,118819,Walker,Sesiidae,Synanthedon,geliformis,,,USA
120163,,Solanaceae,Solanum,sodomaeum,,120163,Butler,Sphingidae,Coelonia,fulvinotata,,,Southern Africa
119611,,Solanaceae,Datura,stramonium,,119611,Fabricius,Sphingidae,Agrius,cingulata,,,Nearctic
